Target,Postal Code,Latitude Dgr,Longitude Dgr
889,71360,31.3317,-92.4057
890,85607,31.3382,-109.5656
891,39465,31.3532,-89.2325
892,85621,31.3602,-110.9324
893,36345,31.3608,-85.3262
894,71360,31.3671,-92.4067
895,79772,31.4087,-103.4884
896,76904,31.409,-100.4783
897,76528,31.4253,-97.7129
898,76904,31.4263,-100.5092
899,76903,31.4271,-100.4393
900,31793,31.4427,-83.5424
901,36360,31.4452,-85.6507
902,76901,31.4542,-100.4615
903,85648,31.4602,-110.9959
904,76643,31.4622,-97.1737
905,31794,31.4714,-83.504
906,36460,31.4806,-87.3283
907,31533,31.485,-82.8484
908,76903,31.4879,-100.4607
909,76712,31.4935,-97.2143
910,76710,31.5214,-97.1654
911,71417,31.5247,-92.6869
912,31791,31.5258,-83.8117
913,31510,31.5308,-82.4642
914,39120,31.5536,-91.3718
915,85635,31.5591,-110.256
916,36545,31.5596,-87.8755
917,85635,31.5602,-110.2604
918,39401,31.5672,-93.4911
919,36310,31.5732,-85.2596
920,71373,31.5774,-91.4626
921,71449,31.5789,-93.5087
922,31705,31.579,-84.0867
923,39601,31.5821,-90.4685
924,31707,31.5838,-84.2185
925,76705,31.6,-97.1056
926,75961,31.6114,-94.6384
927,31701,31.6134,-84.1742
928,31545,31.6159,-81.8718
929,31707,31.6251,-84.2137
930,71486,31.6418,-93.6419
931,75965,31.65,-94.6524
932,79927,31.6549,-106.2884
933,79928,31.68,-106.2008
934,75803,31.6828,-95.7371
935,79907,31.6829,-106.3116
936,76667,31.6833,-96.4565
937,39367,31.6889,-88.6296
938,31750,31.69,-83.2482
939,71342,31.6927,-92.1405
940,31714,31.7061,-83.6544
941,39440,31.7095,-89.1467
942,76821,31.7204,-99.9608
943,79907,31.7286,-106.3451
944,76801,31.7318,-98.9819
945,75801,31.7366,-95.6166
946,79936,31.7425,-106.2893
947,71457,31.7502,-93.0667
948,79935,31.7533,-106.3399
949,79936,31.7559,-106.2709
950,79925,31.7771,-106.3843
951,36081,31.7808,-85.9393
952,79936,31.7833,-106.283
953,31513,31.7862,-82.3647
954,79938,31.7958,-106.2297
955,31313,31.7968,-81.6057
956,75935,31.8017,-94.1942
957,79938,31.8051,-106.2621
958,79922,31.811,-106.5578
959,31313,31.8261,-81.6017
960,79904,31.8292,-106.4471
961,79912,31.8361,-106.5659
962,36027,31.8436,-85.171
963,36027,31.8467,-85.169
964,36037,31.8495,-86.6472
965,31313,31.8511,-81.5793
966,79763,31.8565,-102.4105
967,79912,31.8611,-106.5593
968,79932,31.8619,-106.5868
969,31539,31.8619,-82.5866
970,39111,31.8671,-89.7469
971,79904,31.8693,-106.4323
972,39083,31.8714,-90.4093
973,79912,31.885,-106.5776
974,79762,31.8956,-102.3322
975,79924,31.8962,-106.4383
976,85614,31.9122,-110.9826
977,79934,31.9262,-106.4404
978,36784,31.9396,-87.7395
979,71483,31.9502,-92.6569
980,75766,31.9514,-95.2663
981,31015,31.9647,-83.7619
982,85602,31.9688,-110.3143
983,79567,31.9697,-99.9618
984,79701,31.9748,-102.0704
985,31419,31.9809,-81.1735
986,31419,31.9837,-81.1309
987,31406,31.9868,-81.0827
988,31419,31.9998,-81.258
989,76645,32.0043,-97.0999
990,31401,32.0182,-81.074
991,79707,32.0298,-102.1487
992,31410,32.0422,-81.0033
993,75763,32.0512,-95.5001
994,71052,32.0529,-93.6818
995,31709,32.0605,-84.2022
996,75110,32.0662,-96.5059
997,85747,32.0848,-110.7761
998,75654,32.1304,-94.8021
999,85746,32.1329,-111.0267
1000,85746,32.1367,-111.0006
1001,31408,32.141,-81.198
1002,31322,32.1439,-81.2439
1003,85706,32.1475,-110.9332
1004,75633,32.1613,-94.37
1005,75633,32.169,-94.3686
1006,31023,32.179,-83.1777
1007,71295,32.1809,-91.7293
1008,39272,32.1855,-90.2645
1009,85713,32.1858,-110.9534
1010,76651,32.1903,-96.8951
1011,85730,32.1909,-110.7703
1012,85710,32.193,-110.8424
1013,30474,32.2022,-82.3621
1014,85711,32.2058,-110.874
1015,76401,32.2073,-98.2378
1016,75751,32.2104,-95.8329
1017,29926,32.2116,-80.7287
1018,85710,32.2198,-110.8078
1019,39218,32.2199,-90.1513
1020,37416,32.2217,-110.8837
1021,85716,32.2237,-110.9189
1022,79720,32.2279,-101.4677
1023,71251,32.228,-92.7058
1024,85710,32.2336,-110.8394
1025,31806,32.2389,-84.3093
1026,85712,32.2519,-110.9088
1027,29910,32.26,-80.8542
1028,85719,32.2656,-110.9586
1029,88030,32.2706,-107.7471
1030,76050,32.2714,-97.1724
1031,31326,32.2749,-81.2259
1032,75703,32.2752,-95.3103
1033,75703,32.2825,-95.3304
1034,39208,32.2865,-90.0462
1035,39204,32.2879,-90.2683
1036,85705,32.2884,-110.965
1037,88005,32.2884,-106.7855
1038,85705,32.2931,-111.013
1039,75707,32.298,-95.2602
1040,39180,32.3079,-90.8912
1041,29927,32.311,-80.9784
1042,75703,32.3115,-95.2774
1043,88001,32.3144,-106.7499
1044,88001,32.3167,-106.7997
1045,36116,32.3258,-86.2322
1046,39056,32.3261,-90.3047
1047,75701,32.3267,-95.3167
1048,88001,32.3281,-106.7218
1049,75156,32.3331,-96.1353
1050,75119,32.3335,-96.6208
1051,39074,32.3386,-89.4862
1052,85741,32.3389,-111.0492
1053,39345,32.3389,-89.1417
1054,36116,32.3405,-86.1752
1055,76033,32.3414,-97.4151
1056,85741,32.3442,-111.0162
1057,75702,32.3458,-95.2654
1058,39232,32.3506,-90.0237
1059,85704,32.3508,-110.9772
1060,75704,32.3512,-95.3455
1061,39301,32.3546,-88.6831
1062,36117,32.3548,-86.135
1063,85743,32.3562,-111.0893
1064,88011,32.3603,-106.746
1065,36107,32.3708,-86.2682
1066,39202,32.3775,-90.1252
1067,36117,32.385,-86.1849
1068,39307,32.3872,-88.7483
1069,71118,32.3886,-93.8193
1070,39301,32.3895,-88.6824
1071,75662,32.3938,-94.8645
1072,88220,32.394,-104.223
1073,71106,32.3996,-93.765
1074,31014,32.4003,-83.3363
1075,31014,32.4006,-83.336
1076,39157,32.4017,-90.1343
1077,36109,32.4025,-86.267
1078,76448,32.4046,-98.793
1079,29907,32.4075,-80.633
1080,79606,32.4108,-99.7817
1081,30458,32.4114,-81.7689
1082,75165,32.4167,-96.8378
1083,31903,32.4238,-84.9451
1084,29906,32.4256,-80.7341
1085,85755,32.4261,-110.9409
1086,75143,32.4284,-96.2304
1087,71105,32.4284,-93.7122
1088,76048,32.4321,-97.7802
1089,36703,32.4341,-87.0129
1090,30458,32.4342,-81.7595
1091,75152,32.435,-96.662
1092,75603,32.4374,-94.7132
1093,71129,32.4466,-93.8678
1094,79556,32.4538,-100.3934
1095,76044,32.4556,-97.5198
1096,71269,32.4629,-91.7634
1097,36066,32.4631,-86.4163
1098,39110,32.4673,-90.1346
1099,31907,32.4688,-84.9101
1100,36870,32.471,-85.0838
1101,75692,32.4719,-94.0467
1102,31069,32.4726,-83.7391
1103,79601,32.4735,-99.7385
1104,75771,32.4747,-95.3877
1105,79536,32.4795,-100.0104
1106,71112,32.4795,-93.6792
1107,79601,32.4809,-99.6981
1108,71105,32.4838,-93.7054
1109,76065,32.4853,-97.0058
1110,36732,32.493,-87.8493
1111,36054,32.4938,-86.3985
1112,36867,32.5014,-85.0434
1113,31904,32.5061,-84.9776
1114,85349,32.5073,-114.7834
1115,36092,32.5074,-86.2122
1116,71291,32.5082,-92.1545
1117,71291,32.5149,-92.1894
1118,71291,32.5196,-92.1446
1119,71270,32.5227,-92.6429
1120,31909,32.5228,-84.9491
1121,71203,32.525,-92.0678
1122,71201,32.5258,-92.0985
1123,71201,32.527,-92.1137
1124,75601,32.5275,-94.7496
1125,76028,32.5278,-97.3378
1126,75604,32.5319,-94.7848
1127,75154,32.5344,-96.816
1128,76028,32.5378,-97.3613
1129,31909,32.5386,-84.8768
1130,31909,32.5409,-84.9458
1131,75605,32.5421,-94.7276
1132,75103,32.5433,-95.8545
1133,71270,32.5435,-92.624
1134,71111,32.5483,-93.7064
1135,44095,32.5484,-82.9684
1136,31021,32.5512,-82.9721
1137,36078,32.5518,-85.9167
1138,31909,32.5524,-84.8958
1139,75604,32.5553,-94.7977
1140,75670,32.5582,-94.3532
1141,71111,32.5598,-93.6482
1142,92154,32.566,-116.9551
1143,75142,32.5697,-96.3076
1144,36832,32.5707,-85.4966
1145,75115,32.5734,-96.8577
1146,76063,32.5761,-97.13
1147,76036,32.5771,-97.3389
1148,31088,32.5801,-83.6962
1149,92154,32.5815,-117.0355
1150,92154,32.5869,-117.0893
1151,30401,32.5881,-82.3305
1152,75104,32.5883,-96.9246
1153,31088,32.5901,-83.6123
1154,75146,32.5908,-96.7866
1155,75146,32.5921,-96.8192
1156,75115,32.5929,-96.8798
1157,39046,32.596,-90.073
1158,71107,32.5961,-93.8383
1159,94928,32.5961,-90.0722
1160,75104,32.5975,-96.9472
1161,76063,32.6052,-97.1166
1162,91911,32.6069,-117.083
1163,31093,32.6215,-83.6733
1164,36830,32.6245,-85.4501
1165,31093,32.6254,-83.6429
1166,71055,32.6281,-93.2511
1167,76123,32.6298,-97.4076
1168,36832,32.6304,-85.4955
1169,91915,32.6311,-116.9681
1170,76133,32.6367,-97.3672
1171,36801,32.6377,-85.4217
1172,91910,32.6379,-117.0249
1173,76017,32.6458,-97.1176
1174,75237,32.6496,-96.8726
1175,75249,32.6497,-96.9444
1176,75159,32.6499,-96.534
1177,91910,32.6519,-117.0943
1178,76017,32.6595,-97.1652
1179,76132,32.6646,-97.4057
1180,76017,32.6668,-97.2093
1181,85365,32.6681,-114.4931
1182,76017,32.6686,-97.1318
1183,76017,32.6686,-97.1318
1184,75052,32.6735,-97.0363
1185,85365,32.6744,-114.6016
1186,91950,32.6748,-117.0993
1187,76126,32.6781,-97.4682
1188,85364,32.6816,-114.6473
1189,75232,32.6837,-96.8253
1190,75773,32.6897,-95.4819
1191,79549,32.6908,-100.9174
1192,79549,32.6955,-100.919
1193,75117,32.6968,-95.8944
1194,92231,32.6977,-115.4967
1195,75640,32.703,-94.7507
1196,76116,32.7034,-97.4281
1197,76110,32.7046,-97.3322
1198,92102,32.7057,-117.1444
1199,75052,32.7073,-97.0211
1200,76013,32.7086,-97.1507
1201,76105,32.7108,-97.2833
1202,85364,32.7124,-114.6525
1203,29412,32.7205,-79.9678
1204,79360,32.7249,-102.6667
1205,39051,32.7258,-89.5473
1206,76086,32.7315,-97.7949
1207,75180,32.7318,-96.6154
1208,75160,32.7398,-96.3061
1209,92115,32.7416,-117.0536
1210,88240,32.7436,-103.1605
1211,75126,32.7453,-96.4457
1212,76112,32.747,-97.2177
1213,75644,32.7471,-94.9376
1214,76011,32.7509,-97.0955
1215,76114,32.7548,-97.4338
1216,76087,32.7559,-97.7095
1217,79331,32.7563,-101.9498
1218,75227,32.76,-96.6845
1219,76424,32.76,-98.9458
1220,76424,32.7604,-98.9448
1221,75211,32.7626,-96.8973
1222,76120,32.7646,-97.1693
1223,76108,32.7656,-97.4843
1224,39350,32.7675,-89.1276
1225,76011,32.7681,-97.0955
1226,75149,32.7694,-96.6286
1227,79501,32.7695,-99.8975
1228,71241,32.7735,-92.3944
1229,76111,32.7748,-97.2923
1230,91942,32.7751,-117.0077
1231,71220,32.7758,-91.8702
1232,91942,32.7776,-117.0092
1233,76114,32.782,-97.3809
1234,75149,32.7889,-96.5993
1235,88061,32.7896,-108.2476
1236,75228,32.7938,-96.6892
1237,92021,32.7973,-116.9367
1238,75204,32.8007,-96.7941
1239,71040,32.8036,-93.0544
1240,92020,32.8044,-116.9684
1241,92123,32.8054,-117.1164
1242,31206,32.8091,-83.7177
1243,76135,32.8124,-97.4261
1244,75150,32.8131,-96.6099
1245,92243,32.8134,-115.5773
1246,76067,32.8135,-98.0861
1247,76118,32.8136,-97.2393
1248,29464,32.8141,-79.8455
1249,75206,32.8165,-96.7696
1250,35045,32.8167,-86.6094
1251,29414,32.8216,-80.0814
1252,76135,32.8224,-97.4491
1253,92021,32.8226,-116.9017
1254,76053,32.8248,-97.1849
1255,92111,32.8295,-117.165
1256,85546,32.8327,-109.7302
1257,75062,32.8348,-97.0063
1258,36854,32.835,-85.1788
1259,75228,32.836,-96.6764
1260,92071,32.8423,-116.9903
1261,75043,32.8424,-96.5979
1262,76180,32.8426,-97.2466
1263,76021,32.8435,-97.1322
1264,76054,32.8472,-97.1838
1265,88210,32.8477,-104.4266
1266,71263,32.8535,-91.3952
1267,71082,32.8578,-93.9866
1268,29466,32.8618,-79.7882
1269,21224,32.8622,-79.7888
1270,75220,32.8622,-96.857
1271,75231,32.8628,-96.7547
1272,75041,32.8631,-96.6521
1273,31211,32.8631,-83.6108
1274,76021,32.8643,-97.1061
1275,75043,32.8648,-96.6069
1276,76137,32.8751,-97.2706
1277,39194,32.8767,-90.3964
1278,85122,32.8772,-111.7122
1279,29418,32.8776,-80.0177
1280,75238,32.8781,-96.7181
1281,76034,32.8823,-97.1571
1282,76179,32.8826,-97.387
1283,31210,32.8829,-83.76
1284,88310,32.8873,-105.9576
1285,76248,32.8934,-97.24
1286,76244,32.895,-97.2866
1287,75040,32.8966,-96.6495
1288,75087,32.9021,-96.4617
1289,76020,32.9042,-97.5463
1290,76182,32.9062,-97.1896
1291,75474,32.9087,-96.1253
1292,29405,32.9094,-80.0964
1293,75088,32.9107,-96.5779
1294,75243,32.9109,-96.7388
1295,30286,32.9125,-84.3339
1296,76244,32.9131,-97.2885
1297,88310,32.9165,-105.9306
1298,75088,32.9168,-96.5157
1299,75063,32.9206,-96.9677
1300,75244,32.9218,-96.8406
1301,75244,32.9223,-96.8392
1302,75234,32.9236,-96.88
1303,75244,32.9268,-96.8414
1304,76244,32.9307,-97.2696
1305,76051,32.9309,-97.1017
1306,75087,32.9314,-96.468
1307,75040,32.932,-96.6316
1308,75081,32.9325,-96.6973
1309,29488,32.9346,-80.6896
1310,76092,32.9366,-97.1838
1311,75243,32.9369,-96.7527
1312,29406,32.9392,-80.0356
1313,35010,32.9413,-85.9758
1314,29485,32.9503,-80.1551
1315,31082,32.9519,-82.8121
1316,75668,32.9553,-94.7093
1317,75080,32.9571,-96.7674
1318,75248,32.9589,-96.8161
1319,92064,32.959,-117.0377
1320,79553,32.9611,-99.8013
1321,75040,32.9624,-96.6426
1322,92227,32.9624,-115.5458
1323,75248,32.9634,-96.7702
1324,35034,32.964,-87.1719
1325,75189,32.9649,-96.3425
1326,29485,32.9673,-80.2036
1327,76052,32.9674,-97.4115
1328,29445,32.97,-80.0032
1329,79553,32.972,-99.7993
1330,29456,32.9789,-80.1282
1331,75006,32.9826,-96.9102
1332,75048,32.9831,-96.6119
1333,71075,32.9846,-93.4627
1334,75006,32.9859,-96.906
1335,75048,32.9916,-96.5745
1336,75287,32.9951,-96.8579
1337,85128,33,-111.5202
1338,75067,33.0005,-96.9912
1339,75075,33.0044,-96.7716
1340,29445,33.0081,-80.047
1341,75656,33.0093,-94.6318
1342,75094,33.0108,-96.6138
1343,29483,33.0121,-80.2395
1344,76262,33.0138,-97.2171
1345,75094,33.0138,-96.6152
1346,75022,33.016,-97.072
1347,75007,33.018,-96.9161
1348,75093,33.0245,-96.828
1349,75098,33.0249,-96.5115
1350,75074,33.0325,-96.6665
1351,29445,33.0338,-80.0642
1352,75098,33.0343,-96.5935
1353,29483,33.0349,-80.1534
1354,85138,33.0391,-112.0142
1355,75075,33.0395,-96.7314
1356,30241,33.0405,-85.0123
1357,31029,33.0423,-83.9433
1358,31029,33.0428,-83.9429
1359,75093,33.0437,-96.7922
1360,75067,33.0472,-97.0139
1361,39090,33.0549,-89.5669
1362,75023,33.0554,-96.7676
1363,75023,33.0561,-96.6979
1364,30240,33.0598,-85.0312
1365,75056,33.0671,-96.8921
1366,92024,33.0693,-117.2664
1367,75077,33.0729,-97.0381
1368,75077,33.0769,-97.078
1369,76450,33.0823,-98.5807
1370,75024,33.083,-96.842
1371,75025,33.087,-96.7481
1372,75002,33.0885,-96.6187
1373,75402,33.0936,-96.1063
1374,75024,33.0972,-96.7996
1375,29483,33.1014,-80.1266
1376,75482,33.1058,-95.5953
1377,30830,33.1076,-82.0247
1378,75002,33.1138,-96.6296
1379,75034,33.1147,-96.8376
1380,75551,33.1154,-94.1848
1381,31061,33.1164,-83.2652
1382,75013,33.1196,-96.6724
1383,39339,33.1223,-89.0828
1384,75401,33.1232,-96.1081
1385,75065,33.1279,-97.0463
1386,75035,33.1281,-96.7361
1387,92027,33.1301,-117.063
1388,92027,33.132,-117.0664
1389,75455,33.1345,-94.9645
1390,92069,33.1357,-117.1234
1391,71635,33.1363,-91.9422
1392,75034,33.1435,-96.8888
1393,35040,33.1463,-86.7519
1394,75034,33.1472,-96.8077
1395,87901,33.1527,-107.2497
1396,75070,33.1562,-96.6825
1397,76210,33.1599,-97.1076
1398,36274,33.1647,-85.3644
1399,35405,33.1653,-87.5187
1400,79521,33.1691,-99.7282
1401,35405,33.17,-87.4825
1402,92083,33.1727,-117.2166
1403,75407,33.1736,-96.5123
1404,35150,33.1759,-86.2854
1405,85143,33.1763,-111.5847
1406,92056,33.1771,-117.2978
1407,75033,33.1797,-96.8838
1408,92054,33.1813,-117.3471
1409,79316,33.1822,-102.2557
1410,75069,33.19,-96.7517
1411,76205,33.1912,-97.0936
1412,75568,33.1965,-94.6891
1413,75071,33.1976,-96.6646
1414,92054,33.2,-117.3749
1415,29461,33.2109,-79.9855
1416,35007,33.2121,-86.83
1417,75034,33.2162,-96.8777
1418,75071,33.2168,-96.7356
1419,75078,33.2201,-96.7967
1420,75069,33.222,-96.63
1421,76227,33.228,-96.984
1422,76234,33.2285,-97.5972
1423,76201,33.2331,-97.1681
1424,75428,33.2351,-95.9148
1425,35007,33.2355,-86.8012
1426,35476,33.2364,-87.6153
1427,29812,33.2382,-81.3923
1428,35476,33.2397,-87.5736
1429,92057,33.2411,-117.291
1430,71730,33.2419,-92.6687
1431,85142,33.2515,-111.6295
1432,30223,33.2724,-84.2967
1433,71753,33.2767,-93.2121
1434,35080,33.2796,-86.8509
1435,85286,33.2815,-111.7934
1436,85286,33.2892,-111.838
1437,31024,33.2955,-83.3889
1438,85226,33.3038,-111.9473
1439,85295,33.305,-111.7411
1440,85225,33.3078,-111.8085
1441,85226,33.3078,-111.9016
1442,85295,33.3196,-111.6896
1443,85225,33.3199,-111.823
1444,88346,33.3243,-105.6143
1445,85225,33.3377,-111.8547
1446,35749,33.3407,-86.8736
1447,35124,33.3409,-86.7912
1448,35043,33.3478,-86.6192
1449,75409,33.3479,-96.5823
1450,85284,33.3498,-111.928
1451,85233,33.3506,-111.808
1452,85284,33.351,-111.9611
1453,30248,33.3581,-84.1206
1454,35022,33.3616,-87.0019
1455,35244,33.3618,-86.8247
1456,85212,33.363,-111.6542
1457,75567,33.3637,-94.252
1458,38701,33.3679,-91.0439
1459,85042,33.3761,-112.0292
1460,75452,33.3776,-96.2376
1461,85209,33.3787,-111.668
1462,30815,33.3788,-82.0731
1463,85204,33.3804,-111.7729
1464,85204,33.3804,-111.8028
1465,85210,33.3808,-111.8367
1466,35244,33.3824,-86.7392
1467,85206,33.3846,-111.7397
1468,85209,33.3851,-111.5999
1469,85041,33.3905,-112.1369
1470,85206,33.3916,-111.699
1471,35216,33.393,-86.7993
1472,30265,33.3935,-84.7436
1473,29440,33.3939,-79.2865
1474,85282,33.3939,-111.9279
1475,30269,33.4012,-84.6
1476,85532,33.4127,-110.8357
1477,85120,33.4138,-111.5753
1478,85281,33.4144,-111.9293
1479,75503,33.4202,-94.101
1480,85043,33.4204,-112.2232
1481,35242,33.4219,-86.6759
1482,85205,33.424,-111.7206
1483,30906,33.4244,-82.0629
1484,35216,33.4286,-86.7918
1485,85201,33.4319,-111.8653
1486,30253,33.4329,-84.1849
1487,12078,33.4346,-111.876
1488,85326,33.4369,-112.5603
1489,35160,33.4386,-86.0804
1490,30250,33.4426,-84.3256
1491,39759,33.4445,-88.8515
1492,75501,33.4453,-94.1013
1493,35209,33.4471,-86.821
1494,85215,33.4492,-111.7337
1495,85213,33.4494,-111.7723
1496,75503,33.4499,-94.0642
1497,88201,33.4501,-104.5269
1498,85203,33.4525,-111.8146
1499,30813,33.4554,-82.208
1500,92673,33.4557,-117.6062
1501,85392,33.4591,-112.3382
1502,38751,33.4595,-90.6633
1503,85338,33.4596,-112.3953
1504,35023,33.4606,-86.9683
1505,71854,33.4622,-94.0398
1506,30909,33.4667,-82.0702
1507,35064,33.467,-86.9135
1508,35209,33.4678,-86.8216
1509,75503,33.4702,-94.0948
1510,75570,33.4707,-94.4036
1511,85035,33.4708,-112.2235
1512,38967,33.4732,-89.7371
1513,85018,33.4787,-112.001
1514,39759,33.4796,-88.794
1515,92592,33.4801,-117.0946
1516,85037,33.4804,-112.2553
1517,30824,33.4808,-82.5016
1518,30214,33.4812,-84.4432
1519,30813,33.4818,-82.1959
1520,29115,33.4824,-80.8696
1521,85395,33.4872,-112.3644
1522,79423,33.4893,-101.9019
1523,30907,33.4936,-82.136
1524,85031,33.4968,-112.1726
1525,75491,33.5011,-96.3961
1526,29841,33.5013,-81.9566
1527,75559,33.5035,-94.6064
1528,79423,33.5045,-101.8689
1529,30907,33.5049,-82.0862
1530,30281,33.5075,-84.2357
1531,85251,33.5078,-111.8893
1532,85305,33.5102,-112.2673
1533,79424,33.5164,-101.9553
1534,29803,33.5182,-81.7196
1535,39705,33.5187,-88.439
1536,85015,33.522,-112.0927
1537,29118,33.5242,-80.8911
1538,85017,33.5269,-112.1325
1539,79423,33.5279,-101.9036
1540,35210,33.529,-86.7202
1541,38930,33.53,-90.2215
1542,85303,33.5393,-112.2189
1543,76230,33.5406,-97.8375
1544,30117,33.5432,-85.0773
1545,30809,33.5458,-82.1423
1546,85301,33.5512,-112.1799
1547,30907,33.5516,-82.0882
1548,92562,33.5526,-117.1926
1549,30281,33.5532,-84.2554
1550,29801,33.5613,-81.7673
1551,35094,33.5622,-86.5187
1552,30274,33.5624,-84.4103
1553,92677,33.5635,-117.7131
1554,85302,33.5648,-112.17
1555,30650,33.5661,-83.4799
1556,85020,33.5665,-112.0722
1557,71701,33.5672,-92.8368
1558,29860,33.5725,-81.935
1559,30291,33.5732,-84.5413
1560,85051,33.5735,-112.1212
1561,30016,33.5772,-83.9592
1562,85345,33.5784,-112.2303
1563,35214,33.5792,-86.9243
1564,85301,33.5797,-112.4165
1565,85302,33.5802,-112.2019
1566,29576,33.5844,-79.029
1567,39773,33.5867,-88.6619
1568,30349,33.5869,-84.4721
1569,29576,33.5881,-79.0117
1570,79416,33.5892,-101.9381
1571,30260,33.5897,-84.3403
1572,35206,33.5902,-86.7002
1573,79415,33.5905,-101.8589
1574,85032,33.5961,-111.9786
1575,79336,33.5963,-102.3613
1576,75418,33.5966,-96.1945
1577,36203,33.599,-85.8323
1578,71654,33.604,-91.3811
1579,66106,33.6075,-88.6583
1580,85381,33.6092,-112.2183
1581,35125,33.6094,-86.2772
1582,85335,33.6106,-112.3365
1583,30014,33.6109,-83.8302
1584,75426,33.6122,-95.0786
1585,85388,33.6124,-112.4207
1586,85374,33.6227,-112.3925
1587,85260,33.6248,-111.8934
1588,29575,33.6328,-78.9613
1589,71655,33.6359,-91.8048
1590,30294,33.6363,-84.293
1591,85308,33.6365,-112.1848
1592,85023,33.6373,-112.0981
1593,35215,33.6374,-86.6845
1594,85032,33.6384,-111.9818
1595,35235,33.639,-86.6292
1596,92688,33.6408,-117.6014
1597,85374,33.6428,-112.358
1598,76240,33.6457,-97.1359
1599,35071,33.647,-86.8228
1600,29575,33.6471,-78.9812
1601,85308,33.6507,-112.2341
1602,30013,33.6529,-83.9967
1603,92648,33.6555,-117.987
1604,75092,33.6556,-96.644
1605,85308,33.6561,-112.1504
1606,30354,33.6562,-84.424
1607,92618,33.657,-117.7417
1608,71822,33.657,-94.1093
1609,92532,33.6622,-117.2944
1610,75462,33.6646,-95.5059
1611,29577,33.6734,-78.9044
1612,75092,33.6738,-96.6123
1613,30344,33.6784,-84.4165
1614,92610,33.6796,-117.6711
1615,85382,33.6803,-112.2761
1616,71801,33.6809,-93.6147
1617,29577,33.6835,-78.9573
1618,30038,33.6946,-84.0849
1619,92606,33.6988,-117.8357
1620,92236,33.6989,-116.2152
1621,92646,33.7002,-117.9855
1622,29102,33.7003,-80.2262
1623,30038,33.7005,-84.167
1624,29577,33.7028,-78.9121
1625,92253,33.7037,-116.2811
1626,30110,33.7079,-85.1635
1627,85085,33.7083,-112.113
1628,85310,33.7138,-112.2013
1629,29577,33.7173,-78.8568
1630,30316,33.7191,-84.3129
1631,30180,33.7201,-84.9349
1632,36206,33.7202,-85.8198
1633,30058,33.7244,-84.1646
1634,92545,33.7264,-117.0099
1635,92260,33.728,-116.4007
1636,30331,33.7284,-84.5079
1637,92201,33.7287,-116.2666
1638,35555,33.7317,-87.8086
1639,30134,33.7326,-84.7565
1640,92704,33.7373,-117.9153
1641,92203,33.7404,-116.2292
1642,92543,33.7454,-116.9796
1643,35148,33.7455,-87.0418
1644,30314,33.7558,-84.4136
1645,38732,33.7572,-90.7121
1646,30032,33.7573,-84.2684
1647,75020,33.7593,-96.5875
1648,92683,33.7676,-117.9935
1649,92583,33.7679,-116.9556
1650,90802,33.7734,-118.1895
1651,30122,33.7745,-84.6011
1652,90680,33.775,-117.9911
1653,30308,33.7769,-84.3898
1654,29526,33.7776,-78.9891
1655,35146,33.7797,-86.4329
1656,38901,33.7816,-89.8379
1657,29572,33.7873,-78.7685
1658,36265,33.7882,-85.765
1659,92841,33.7908,-117.9644
1660,30033,33.7923,-84.2895
1661,85331,33.7966,-111.9622
1662,92211,33.7982,-116.3847
1663,30655,33.7983,-83.7422
1664,30083,33.7993,-84.195
1665,92804,33.801,-117.9424
1666,30318,33.8031,-84.4117
1667,92571,33.8062,-117.2295
1668,30039,33.808,-84.0467
1669,92264,33.8131,-116.487
1670,92571,33.8187,-117.2273
1671,92805,33.8195,-117.908
1672,71742,33.8205,-92.4355
1673,30087,33.8248,-84.1259
1674,90503,33.8278,-118.3534
1675,92865,33.828,-117.8386
1676,90808,33.8294,-118.0906
1677,29582,33.8297,-78.6713
1678,90716,33.8301,-118.0735
1679,90712,33.8304,-118.1586
1680,92801,33.8333,-117.9951
1681,92801,33.8363,-117.9381
1682,30052,33.841,-83.9111
1683,35501,33.8429,-87.2544
1684,90620,33.8447,-117.9868
1685,90623,33.8457,-118.0387
1686,92881,33.8461,-117.5412
1687,90746,33.8484,-118.2635
1688,76302,33.8507,-98.5016
1689,30078,33.853,-84.0342
1690,90503,33.8553,-118.3523
1691,30106,33.8556,-84.587
1692,38839,33.8557,-89.2924
1693,30084,33.8557,-84.205
1694,90501,33.857,-118.3002
1695,92801,33.8576,-117.9188
1696,29526,33.8579,-79.0912
1697,90805,33.8614,-118.1477
1698,30064,33.8674,-84.6363
1699,85086,33.8696,-112.1549
1700,90703,33.8725,-118.0617
1701,76308,33.8762,-98.5423
1702,92882,33.8773,-117.5961
1703,29566,33.878,-78.6062
1704,30008,33.8826,-84.5867
1705,30084,33.8839,-84.2186
1706,30078,33.8865,-84.0076
1707,71639,33.887,-91.4918
1708,30341,33.8885,-84.3114
1709,30141,33.8908,-84.7589
1710,92879,33.8908,-117.5172
1711,29560,33.8925,-79.7516
1712,38851,33.8947,-88.9894
1713,30093,33.8948,-84.1942
1714,74745,33.898,-94.8035
1715,90250,33.9002,-118.3624
1716,90723,33.9025,-118.1454
1717,30047,33.903,-84.1105
1718,29150,33.9062,-80.3781
1719,30060,33.91,-84.4886
1720,90221,33.91,-118.2082
1721,29073,33.9107,-81.2302
1722,92821,33.9135,-117.8654
1723,90631,33.9147,-117.9662
1724,90631,33.9162,-117.9349
1725,29070,33.9175,-81.5292
